date,state,district,pincode,demo_age_5_17,demo_age_17_,total_population,youth_ratio,pop_change,shock_score,ml_flag,ml_score,severity,reason,confidence,is_severe,persistence,impact_score,recommended_action,state_avg_youth_ratio,peer_deviation,early_warning,data_trust_score
2025-01-09,Karnataka,Bagalkot,587201,0,14,14,0.0,-514.0,-3.6117866580166456,-1,-0.010662424858214448,SEVERE,Ageing population; Large population swing,-0.03,True,0.04878048780487805,0.549,Monitor closely,0.12482118961424254,-0.125,False,0.48
2025-01-09,Andhra Pradesh,Guntur,522005,1,15,16,0.0625,-666.0,-4.698043405174249,-1,-0.03027339876898727,SEVERE,Ageing population; Large population swing,-0.085,True,0.04081632653061224,0.549,Monitor closely,0.15531138569274908,-0.093,False,0.48
2025-01-09,Madhya Pradesh,Shivpuri,473990,5,17,22,0.22727272727272727,-966.0,-6.841971195616887,-1,-0.07955389085991571,SEVERE,Sudden demographic shock; Large population swing,-0.223,True,0.027777777777777776,0.549,Monitor closely,0.13380530763173754,0.093,False,0.49
2025-01-09,Rajasthan,Banswara,327027,3,23,26,0.11538461538461539,-3145.0,-22.414033380198582,-1,-0.11871295469917464,SEVERE,Sudden demographic shock; Large population swing,-0.332,True,0.05714285714285714,0.549,Monitor closely,0.11876048102546506,-0.003,False,0.47
2025-01-09,Jharkhand,Dhanbad,828114,0,16,16,0.0,-639.0,-4.505089904034412,-1,-0.0247385502507238,SEVERE,Ageing population; Large population swing,-0.069,True,0.025,0.549,Monitor closely,0.08787247444952806,-0.088,False,0.49
2025-01-09,Telangana,Karimnagar,505301,6,10,16,0.375,-427.0,-2.9900475987882804,-1,-0.024740351395123872,SEVERE,Large population swing,-0.069,True,0.022222222222222223,0.548,Monitor closely,0.16032531050093268,0.215,False,0.49
2025-01-09,Tamil Nadu,Chennai,600097,3,11,14,0.21428571428571427,-413.0,-2.8899976352342907,-1,-0.0033365842295317583,SEVERE,Large population swing,-0.009,True,0.025,0.548,Monitor closely,0.171714624054223,0.043,False,0.49
2025-01-09,Gujarat,Narmada,393041,5,9,14,0.35714285714285715,-329.0,-2.289697853910352,-1,-0.004351965083852161,SEVERE,Large population swing,-0.012,True,0.02702702702702703,0.548,Monitor closely,0.10531248384816365,0.252,False,0.49
2025-01-11,Bihar,Samastipur,847301,2,23,25,0.08,-1615.0,-11.480001648941126,-1,-0.10311485849854929,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.289,True,0.029411764705882353,0.548,Monitor closely,0.08259998383421771,-0.003,False,0.49
2025-01-11,Chandigarh,Chandigarh,160019,3,12,15,0.2,-569.0,-4.004840086264463,-1,-0.023764785898983676,SEVERE,Large population swing,-0.067,True,0.05128205128205128,0.548,Monitor closely,0.11219030321304929,0.088,False,0.47
2025-01-09,Rajasthan,Udaipur,313601,3,19,22,0.13636363636363635,-1111.0,-7.878202960997495,-1,-0.08250656846151239,SEVERE,Sudden demographic shock; Large population swing,-0.231,True,0.034482758620689655,0.548,Monitor closely,0.11876048102546506,0.018,False,0.48
2025-01-09,Karnataka,Dharwad,580007,3,13,16,0.1875,-635.0,-4.476504200161843,-1,-0.027496940202961118,SEVERE,Large population swing,-0.077,True,0.029411764705882353,0.548,Monitor closely,0.12482118961424254,0.063,False,0.49
2025-01-09,Uttar Pradesh,Pratapgarh,230131,1,13,14,0.07142857142857142,-502.0,-3.52602954639894,-1,-0.0034586016654742924,SEVERE,Ageing population; Large population swing,-0.01,True,0.02631578947368421,0.548,Monitor closely,0.1148424654950211,-0.043,False,0.49
2025-01-09,Telangana,Nagarkurnool,509412,4,10,14,0.2857142857142857,-355.0,-2.4755049290820477,-1,-0.0034450869216822166,SEVERE,Large population swing,-0.01,True,0.02564102564102564,0.548,Monitor closely,0.16032531050093268,0.125,False,0.49
2025-01-09,Tripura,Gomati,799114,6,14,20,0.3,-756.0,-5.34122174230704,-1,-0.06485062937766084,SEVERE,Sudden demographic shock; Large population swing,-0.182,True,0.029411764705882353,0.548,Monitor closely,0.10496512351456679,0.195,False,0.49
2025-01-09,Maharashtra,Pune,411038,1,23,24,0.041666666666666664,-1241.0,-8.807238336855972,-1,-0.0944710595260122,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.264,True,0.025,0.548,Monitor closely,0.06659235764788345,-0.025,False,0.49
2025-01-11,Rajasthan,Sikar,332708,2,13,15,0.13333333333333333,-564.0,-3.969107956423752,-1,-0.015937208864407748,SEVERE,Large population swing,-0.045,True,0.027777777777777776,0.548,Monitor closely,0.11876048102546506,0.015,False,0.49
2025-01-09,Uttar Pradesh,Ghaziabad,201201,0,14,14,0.0,-488.0,-3.4259795828449504,-1,-0.005103065778358173,SEVERE,Ageing population; Large population swing,-0.014,True,0.027777777777777776,0.547,Monitor closely,0.1148424654950211,-0.115,False,0.49
2025-01-09,Jammu and Kashmir,Reasi,182313,1,14,15,0.06666666666666667,-594.0,-4.183500735468016,-1,-0.017636960636548404,SEVERE,Ageing population; Large population swing,-0.049,True,0.029411764705882353,0.547,Monitor closely,0.12526297758826527,-0.059,False,0.49
2025-01-09,Uttar Pradesh,Bulandshahr,245401,1,14,15,0.06666666666666667,-590.0,-4.154915031595447,-1,-0.017636960636548404,SEVERE,Ageing population; Large population swing,-0.049,True,0.03125,0.547,Monitor closely,0.1148424654950211,-0.048,False,0.48
2025-01-11,Tamil Nadu,Ramanathapuram,623601,4,11,15,0.26666666666666666,-482.0,-3.3831010270360977,-1,-0.015012615309201727,SEVERE,Large population swing,-0.042,True,0.023255813953488372,0.547,Monitor closely,0.171714624054223,0.095,False,0.49
2025-01-11,Rajasthan,Dungarpur,314403,0,28,28,0.0,-2420.0,-17.232874553295538,-1,-0.1230185906396607,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.344,True,0.02857142857142857,0.547,Monitor closely,0.11876048102546506,-0.119,False,0.49
2025-01-12,Tamil Nadu,Pudukkottai,622001,2,13,15,0.13333333333333333,-585.0,-4.119182901754737,-1,-0.016312003771157157,SEVERE,Large population swing,-0.046,True,0.027777777777777776,0.547,Monitor closely,0.171714624054223,-0.038,False,0.49
2025-01-09,Maharashtra,Nanded,431717,2,18,20,0.1,-962.0,-6.813385491744318,-1,-0.0740643684200123,SEVERE,Sudden demographic shock; Large population swing,-0.207,True,0.05263157894736842,0.547,Monitor closely,0.06659235764788345,0.033,False,0.47
2025-01-09,Bihar,Saran,841217,2,12,14,0.14285714285714285,-507.0,-3.5617616762396507,-1,-0.003929870137038938,SEVERE,Large population swing,-0.011,True,0.025,0.547,Monitor closely,0.08259998383421771,0.06,False,0.49
2025-01-09,Madhya Pradesh,Sagar,470226,2,18,20,0.1,-896.0,-6.341721377846938,-1,-0.06795045345219153,SEVERE,Sudden demographic shock; Large population swing,-0.19,True,0.03571428571428571,0.547,Monitor closely,0.13380530763173754,-0.034,False,0.48
2025-01-09,Tamil Nadu,Chennai,600019,3,19,22,0.13636363636363635,-1106.0,-7.842470831156785,-1,-0.08209595418031557,SEVERE,Sudden demographic shock; Large population swing,-0.23,True,0.029411764705882353,0.547,Monitor closely,0.171714624054223,-0.035,False,0.49
2025-01-09,Rajasthan,Dungarpur,314404,2,25,27,0.07407407407407407,-2847.0,-20.284398441692225,-1,-0.11578249991979539,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.324,True,0.024390243902439025,0.547,Monitor closely,0.11876048102546506,-0.045,False,0.49
2025-01-09,Gujarat,Gandhinagar,382315,0,14,14,0.0,-498.0,-3.4974438425263714,-1,-0.007879289727846905,SEVERE,Ageing population; Large population swing,-0.022,True,0.034482758620689655,0.547,Monitor closely,0.10531248384816365,-0.105,False,0.48
2025-01-11,Karnataka,Raichur,584122,6,15,21,0.2857142857142857,-897.0,-6.34886780381508,-1,-0.08172811215826925,SEVERE,Sudden demographic shock; Large population swing,-0.229,True,0.05,0.547,Monitor closely,0.12482118961424254,0.161,False,0.48
2025-01-09,Madhya Pradesh,Panna,488222,3,18,21,0.14285714285714285,-978.0,-6.9277283072345925,-1,-0.07391095371777678,SEVERE,Sudden demographic shock; Large population swing,-0.207,True,0.02631578947368421,0.546,Monitor closely,0.13380530763173754,0.009,False,0.49
2025-01-11,Rajasthan,Alwar,301413,2,12,14,0.14285714285714285,-520.0,-3.6546652138254982,-1,-0.006881810962284685,SEVERE,Large population swing,-0.019,True,0.030303030303030304,0.546,Monitor closely,0.11876048102546506,0.024,False,0.48
2025-01-09,Uttar Pradesh,Jhansi,284302,4,12,16,0.25,-560.0,-3.9405222525511836,-1,-0.028363285084900713,SEVERE,Large population swing,-0.079,True,0.02631578947368421,0.546,Monitor closely,0.1148424654950211,0.135,False,0.49
2025-01-09,Odisha,Jajapur,755019,0,15,15,0.0,-531.0,-3.733275899475062,-1,-0.014677985164265661,SEVERE,Ageing population; Large population swing,-0.041,True,0.02040816326530612,0.546,Monitor closely,0.13890236893759855,-0.139,False,0.49
2025-01-09,Tamil Nadu,Krishnagiri,635126,3,12,15,0.2,-527.0,-3.704690195602493,-1,-0.01622308051857413,SEVERE,Large population swing,-0.045,True,0.024390243902439025,0.546,Monitor closely,0.171714624054223,0.028,False,0.49
2025-01-09,Delhi,South Delhi,110047,1,14,15,0.06666666666666667,-657.0,-4.633725571460969,-1,-0.025540354764803985,SEVERE,Ageing population; Large population swing,-0.071,True,0.04878048780487805,0.546,Monitor closely,0.10480626661134639,-0.038,False,0.48
2025-06-11,Manipur,Chandel,795103,2,9,11,0.18181818181818182,-542.0,-3.811886585124625,-1,-0.015814520777180707,SEVERE,Large population swing,-0.044,True,0.16666666666666666,0.546,Monitor closely,0.17584753305969958,0.006,False,0.42
2025-01-11,Gujarat,Amreli,365421,3,13,16,0.1875,-641.0,-4.519382755970696,-1,-0.02806859784942517,SEVERE,Large population swing,-0.079,True,0.02631578947368421,0.546,Monitor closely,0.10531248384816365,0.082,False,0.49
2025-01-09,Chhattisgarh,Kabeerdham,491559,1,26,27,0.037037037037037035,-7427.0,-53.01502937578317,-1,-0.12514727291452254,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.35,True,0.05,0.546,Monitor closely,0.10908089573903966,-0.072,False,0.48
2025-01-11,Bihar,Araria,854316,0,19,19,0.0,-760.0,-5.369807446179609,-1,-0.0565213055511703,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.158,True,0.02564102564102564,0.546,Monitor closely,0.08259998383421771,-0.083,False,0.49
2025-06-11,Manipur,Chandel,795103,2,9,11,0.18181818181818182,-542.0,-3.811886585124625,-1,-0.015814520777180707,SEVERE,Large population swing,-0.044,True,0.16666666666666666,0.546,Monitor closely,0.17584753305969958,0.006,False,0.42
2025-01-09,Uttar Pradesh,Bulandshahr,202389,5,12,17,0.29411764705882354,-587.0,-4.1334757536910205,-1,-0.037626955883798385,SEVERE,Large population swing,-0.105,True,0.022222222222222223,0.545,Monitor closely,0.1148424654950211,0.179,False,0.49
2025-01-09,Rajasthan,Bhilwara,311201,3,17,20,0.15,-861.0,-6.0915964689619635,-1,-0.06685782884715841,SEVERE,Sudden demographic shock; Large population swing,-0.187,True,0.02631578947368421,0.545,Monitor closely,0.11876048102546506,0.031,False,0.49
2025-01-09,Uttar Pradesh,Lucknow,227105,3,11,14,0.21428571428571427,-438.0,-3.068658284437844,-1,-0.008990106753863358,SEVERE,Large population swing,-0.025,True,0.034482758620689655,0.545,Monitor closely,0.1148424654950211,0.099,False,0.48
2025-01-09,Uttar Pradesh,Sonbhadra,231225,1,16,17,0.058823529411764705,-692.0,-4.883850480345944,-1,-0.03944925246319397,SEVERE,Ageing population; Large population swing,-0.11,True,0.02631578947368421,0.545,Monitor closely,0.1148424654950211,-0.056,False,0.49
2025-01-09,West Bengal,Nadia,741402,4,15,19,0.21052631578947367,-752.0,-5.312636038434472,-1,-0.05639933919992424,SEVERE,Sudden demographic shock; Large population swing,-0.158,True,0.023255813953488372,0.545,Monitor closely,0.05883944813726732,0.152,False,0.49
2025-01-09,Jammu and Kashmir,Rajouri,185132,1,20,21,0.047619047619047616,-967.0,-6.849117621585029,-1,-0.07448098516317936,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.208,True,0.024390243902439025,0.545,Monitor closely,0.12526297758826527,-0.078,False,0.49
2025-01-09,Uttar Pradesh,Bhadohi,221401,5,16,21,0.23809523809523808,-859.0,-6.077303617025679,-1,-0.07661192558879149,SEVERE,Sudden demographic shock; Large population swing,-0.214,True,0.030303030303030304,0.545,Monitor closely,0.1148424654950211,0.123,False,0.48
2025-01-11,Karnataka,Mandya,571430,3,13,16,0.1875,-636.0,-4.483650626129985,-1,-0.027496940202961118,SEVERE,Large population swing,-0.077,True,0.023809523809523808,0.545,Monitor closely,0.12482118961424254,0.063,False,0.49
2025-01-09,Punjab,Barnala,148101,1,19,20,0.05,-902.0,-6.384599933655791,-1,-0.06679888099529663,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.187,True,0.025,0.544,Monitor closely,0.05613257406568673,-0.006,False,0.49
2025-01-09,Uttar Pradesh,Saharanpur,247341,2,23,25,0.08,-2489.0,-17.725977945097345,-1,-0.11466192040494083,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.321,True,0.05263157894736842,0.544,Monitor closely,0.1148424654950211,-0.035,False,0.47
2025-01-09,Meghalaya,East Garo Hills,794110,1,13,14,0.07142857142857142,-516.0,-3.62607950995293,-1,-0.006223754458449693,SEVERE,Ageing population; Large population swing,-0.017,True,0.023809523809523808,0.544,Monitor closely,0.1017719074212685,-0.03,False,0.49
2025-01-09,Uttar Pradesh,Faizabad,225407,3,21,24,0.125,-1459.0,-10.365159197910955,-1,-0.09951108221871963,SEVERE,Sudden demographic shock; Large population swing,-0.279,True,0.02857142857142857,0.544,Monitor closely,0.1148424654950211,0.01,False,0.49
2025-01-09,Chhattisgarh,Raipur,492009,0,15,15,0.0,-556.0,-3.911936548678615,-1,-0.01711334413176302,SEVERE,Ageing population; Large population swing,-0.048,True,0.021739130434782608,0.544,Monitor closely,0.10908089573903966,-0.109,False,0.49
2025-01-09,Maharashtra,Nagpur,440009,2,12,14,0.14285714285714285,-520.0,-3.6546652138254982,-1,-0.006881810962284685,SEVERE,Large population swing,-0.019,True,0.024390243902439025,0.544,Monitor closely,0.06659235764788345,0.076,False,0.49
2025-01-09,Gujarat,Surat,394327,1,14,15,0.06666666666666667,-609.0,-4.290697124990148,-1,-0.018200609679655755,SEVERE,Ageing population; Large population swing,-0.051,True,0.025,0.544,Monitor closely,0.10531248384816365,-0.039,False,0.49
2025-01-09,Tamil Nadu,Virudhunagar,626130,2,13,15,0.13333333333333333,-634.0,-4.469357774193701,-1,-0.01870509893768446,SEVERE,Large population swing,-0.052,True,0.025,0.544,Monitor closely,0.171714624054223,-0.038,False,0.49
2025-01-09,Maharashtra,Pune,411001,0,22,22,0.0,-950.0,-6.727628380126613,-1,-0.08348258067601999,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.234,True,0.02702702702702703,0.544,Monitor closely,0.06659235764788345,-0.067,False,0.49
2025-01-09,Odisha,Cuttack,754200,3,15,18,0.16666666666666666,-736.0,-5.198293222944198,-1,-0.048646614992578496,SEVERE,Sudden demographic shock; Large population swing,-0.136,True,0.02127659574468085,0.543,Monitor closely,0.13890236893759855,0.028,False,0.49
2025-01-09,Gujarat,Kheda,387430,2,13,15,0.13333333333333333,-644.0,-4.540822033875122,-1,-0.021154651246750422,SEVERE,Large population swing,-0.059,True,0.029411764705882353,0.543,Monitor closely,0.10531248384816365,0.028,False,0.49
2025-01-09,Odisha,Ganjam,761032,1,19,20,0.05,-876.0,-6.1987928584840954,-1,-0.06679888099529663,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.187,True,0.023255813953488372,0.543,Monitor closely,0.13890236893759855,-0.089,False,0.49
2025-01-09,Odisha,Baleswar,756019,0,16,16,0.0,-666.0,-4.698043405174249,-1,-0.032851758177110724,SEVERE,Ageing population; Large population swing,-0.092,True,0.03225806451612903,0.543,Monitor closely,0.13890236893759855,-0.139,False,0.48
2025-01-09,Odisha,Sambalpur,768212,3,11,14,0.21428571428571427,-432.0,-3.0257797286289914,-1,-0.00769306941028558,SEVERE,Large population swing,-0.022,True,0.02631578947368421,0.543,Monitor closely,0.13890236893759855,0.075,False,0.49
2025-01-09,Rajasthan,Rajsamand,313321,3,15,18,0.16666666666666666,-756.0,-5.34122174230704,-1,-0.050414558545246235,SEVERE,Sudden demographic shock; Large population swing,-0.141,True,0.02631578947368421,0.543,Monitor closely,0.11876048102546506,0.048,False,0.49
2025-01-09,Odisha,Kendrapara,754213,1,13,14,0.07142857142857142,-537.0,-3.7761544552839146,-1,-0.01039919232313491,SEVERE,Ageing population; Large population swing,-0.029,True,0.03125,0.543,Monitor closely,0.13890236893759855,-0.067,False,0.48
2025-01-09,Chhattisgarh,Bijapur,494447,1,14,15,0.06666666666666667,-597.0,-4.204940013372442,-1,-0.018012675815363255,SEVERE,Ageing population; Large population swing,-0.05,True,0.02127659574468085,0.543,Monitor closely,0.10908089573903966,-0.042,False,0.49
2025-01-09,Maharashtra,Mumbai Suburban,400063,0,14,14,0.0,-500.0,-3.511736694462656,-1,-0.00824972195175766,SEVERE,Ageing population; Large population swing,-0.023,True,0.02702702702702703,0.543,Monitor closely,0.06659235764788345,-0.067,False,0.49
2025-01-11,Tamil Nadu,Dindigul,624613,6,10,16,0.375,-500.0,-3.511736694462656,-1,-0.03312708972977785,SEVERE,Large population swing,-0.093,True,0.034482758620689655,0.543,Monitor closely,0.171714624054223,0.203,False,0.48
2025-01-09,Andhra Pradesh,Sri Potti Sriramulu Nellore,524004,3,17,20,0.15,-906.0,-6.413185637528359,-1,-0.06867018371349576,SEVERE,Sudden demographic shock; Large population swing,-0.192,True,0.02631578947368421,0.543,Monitor closely,0.15531138569274908,-0.005,False,0.49
2025-01-09,Manipur,Imphal East,795138,0,19,19,0.0,-1324.0,-9.400391692211768,-1,-0.10178374720150762,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.285,True,0.14285714285714285,0.542,Monitor closely,0.17584753305969958,-0.176,False,0.43
2025-01-09,Punjab,Bathinda,151509,2,16,18,0.1111111111111111,-770.0,-5.44127170586103,-1,-0.050112438840120954,SEVERE,Sudden demographic shock; Large population swing,-0.14,True,0.023809523809523808,0.542,Monitor closely,0.05613257406568673,0.055,False,0.49
2025-01-09,Odisha,Sundergarh,770017,3,15,18,0.16666666666666666,-764.0,-5.398393150052177,-1,-0.0519041212828375,SEVERE,Sudden demographic shock; Large population swing,-0.145,True,0.027777777777777776,0.542,Monitor closely,0.13890236893759855,0.028,False,0.49
2025-01-09,Rajasthan,Jodhpur,342028,4,10,14,0.2857142857142857,-398.0,-2.782801245712159,-1,-0.010138755944580025,SEVERE,Large population swing,-0.028,True,0.02857142857142857,0.542,Monitor closely,0.11876048102546506,0.167,False,0.49
2025-01-09,Rajasthan,Tonk,304024,4,19,23,0.17391304347826086,-1336.0,-9.486148803829474,-1,-0.09422385872093897,SEVERE,Sudden demographic shock; Large population swing,-0.264,True,0.029411764705882353,0.542,Monitor closely,0.11876048102546506,0.055,False,0.49
2025-01-09,Rajasthan,Nagaur,341025,5,21,26,0.19230769230769232,-2364.0,-16.83267469907958,-1,-0.11483490100002491,SEVERE,Sudden demographic shock; Large population swing,-0.321,True,0.027777777777777776,0.542,Monitor closely,0.11876048102546506,0.074,False,0.49
2025-01-09,Haryana,Jind,126113,2,12,14,0.14285714285714285,-534.0,-3.754715177379488,-1,-0.009203518051271176,SEVERE,Large population swing,-0.026,True,0.02631578947368421,0.542,Monitor closely,0.11828562350840546,0.025,False,0.49
2025-01-09,Uttar Pradesh,Budaun,243634,6,18,24,0.25,-1271.0,-9.021631115900236,-1,-0.09908976824603888,SEVERE,Sudden demographic shock; Large population swing,-0.277,True,0.023255813953488372,0.542,Monitor closely,0.1148424654950211,0.135,False,0.49
2025-01-09,Gujarat,Morbi,363642,0,13,13,0.0,-483.0,-3.39024745300424,-1,-0.004604637351724783,SEVERE,Ageing population; Large population swing,-0.013,True,0.04878048780487805,0.542,Monitor closely,0.10531248384816365,-0.105,False,0.48
2025-01-09,Tamil Nadu,Thanjavur,614614,3,12,15,0.2,-557.0,-3.919082974646757,-1,-0.020574910601975804,SEVERE,Large population swing,-0.058,True,0.02564102564102564,0.542,Monitor closely,0.171714624054223,0.028,False,0.49
2025-01-09,Chhattisgarh,Raipur,493111,3,14,17,0.17647058823529413,-744.0,-5.2554646306893344,-1,-0.05100606558732679,SEVERE,Sudden demographic shock; Large population swing,-0.143,True,0.05405405405405406,0.542,Monitor closely,0.10908089573903966,0.067,False,0.47
2025-01-09,Uttar Pradesh,Rae Bareli,229103,5,10,15,0.3333333333333333,-467.0,-3.2759046375139658,-1,-0.020586770271059374,SEVERE,Large population swing,-0.058,True,0.02702702702702703,0.542,Monitor closely,0.1148424654950211,0.218,False,0.49
2025-01-09,Maharashtra,Pune,411002,2,12,14,0.14285714285714285,-540.0,-3.7975937331883407,-1,-0.010131767813252202,SEVERE,Large population swing,-0.028,True,0.02702702702702703,0.541,Monitor closely,0.06659235764788345,0.076,False,0.49
2025-01-09,Maharashtra,Pune,410502,0,25,25,0.0,-1474.0,-10.472355587433087,-1,-0.10736445475594747,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.301,True,0.023809523809523808,0.541,Monitor closely,0.06659235764788345,-0.067,False,0.49
2025-01-11,Gujarat,Junagadh,362001,1,22,23,0.043478260869565216,-1285.0,-9.121681079454225,-1,-0.095367177895331,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.267,True,0.029411764705882353,0.541,Monitor closely,0.10531248384816365,-0.062,False,0.49
2025-01-09,Jharkhand,Bokaro,825102,0,15,15,0.0,-595.0,-4.190647161436158,-1,-0.021608293878835116,SEVERE,Ageing population; Large population swing,-0.06,True,0.02631578947368421,0.541,Monitor closely,0.08787247444952806,-0.088,False,0.49
2025-01-09,Madhya Pradesh,Rewa,486440,0,15,15,0.0,-589.0,-4.147768605627305,-1,-0.021608293878835116,SEVERE,Ageing population; Large population swing,-0.06,True,0.02631578947368421,0.541,Monitor closely,0.13380530763173754,-0.134,False,0.49
2025-01-12,Uttar Pradesh,Rae Bareli,229216,0,15,15,0.0,-584.0,-4.112036475786595,-1,-0.02123063302985262,SEVERE,Ageing population; Large population swing,-0.059,True,0.02631578947368421,0.541,Monitor closely,0.1148424654950211,-0.115,False,0.49
2025-01-09,Andhra Pradesh,Adilabad,504296,3,15,18,0.16666666666666666,-765.0,-5.4055395760203195,-1,-0.0519041212828375,SEVERE,Sudden demographic shock; Large population swing,-0.145,True,0.025974025974025976,0.541,Monitor closely,0.15531138569274908,0.011,False,0.49
2025-01-09,Gujarat,Kheda,387335,2,12,14,0.14285714285714285,-532.0,-3.740422325443204,-1,-0.009203518051271176,SEVERE,Large population swing,-0.026,True,0.025,0.541,Monitor closely,0.10531248384816365,0.038,False,0.49
2025-01-09,Andhra Pradesh,Visakhapatnam,531036,1,13,14,0.07142857142857142,-601.0,-4.23352571724501,-1,-0.017098900247693227,SEVERE,Ageing population; Large population swing,-0.048,True,0.046511627906976744,0.541,Monitor closely,0.15531138569274908,-0.084,False,0.48
2025-01-11,Rajasthan,Bikaner,331803,3,23,26,0.11538461538461539,-2256.0,-16.06086069452023,-1,-0.11506361214134331,SEVERE,Sudden demographic shock; Large population swing,-0.322,True,0.02631578947368421,0.541,Monitor closely,0.11876048102546506,-0.003,False,0.49
2025-01-09,Bihar,Darbhanga,847307,1,17,18,0.05555555555555555,-774.0,-5.469857409733598,-1,-0.05124880229079576,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.143,True,0.022222222222222223,0.541,Monitor closely,0.08259998383421771,-0.027,False,0.49
2025-01-09,Rajasthan,Chittorgarh,312901,5,21,26,0.19230769230769232,-2687.0,-19.140970286789486,-1,-0.11483490100002491,SEVERE,Sudden demographic shock; Large population swing,-0.321,True,0.02631578947368421,0.541,Monitor closely,0.11876048102546506,0.074,False,0.49
2025-01-09,Telangana,Nizamabad,503187,3,11,14,0.21428571428571427,-449.0,-3.1472689700874072,-1,-0.009175598469004287,SEVERE,Large population swing,-0.026,True,0.02127659574468085,0.54,Monitor closely,0.16032531050093268,0.054,False,0.49
2025-01-09,Uttar Pradesh,Rae Bareli,229123,4,10,14,0.2857142857142857,-396.0,-2.7685083937758748,-1,-0.009953003601041233,SEVERE,Large population swing,-0.028,True,0.022727272727272728,0.54,Monitor closely,0.1148424654950211,0.171,False,0.49
2025-01-09,Rajasthan,Sirohi,307001,1,16,17,0.058823529411764705,-703.0,-4.962461165995507,-1,-0.04229038214278302,SEVERE,Ageing population; Large population swing,-0.118,True,0.023809523809523808,0.54,Monitor closely,0.11876048102546506,-0.06,False,0.49
2025-01-09,Jammu and Kashmir,Budgam,191113,4,10,14,0.2857142857142857,-440.0,-3.0829511363741284,-1,-0.01868639973990771,SEVERE,Large population swing,-0.052,True,0.047619047619047616,0.54,Monitor closely,0.12526297758826527,0.16,False,0.48
2025-01-09,Andhra Pradesh,Vizianagaram,535204,5,14,19,0.2631578947368421,-772.0,-5.455564557797314,-1,-0.06096047894797385,SEVERE,Sudden demographic shock; Large population swing,-0.171,True,0.023255813953488372,0.54,Monitor closely,0.15531138569274908,0.108,False,0.49
2025-01-09,Madhya Pradesh,Mandla,481885,1,17,18,0.05555555555555555,-833.0,-5.891496541853984,-1,-0.061541727624009224,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.172,True,0.04878048780487805,0.54,Monitor closely,0.13380530763173754,-0.078,False,0.48
2025-01-09,Tamil Nadu,Chennai,600024,0,14,14,0.0,-509.0,-3.576054528175935,-1,-0.009919150430007906,SEVERE,Ageing population; Large population swing,-0.028,True,0.025,0.54,Monitor closely,0.171714624054223,-0.172,False,0.49
2025-01-09,Rajasthan,Udaipur,313905,3,16,19,0.15789473684210525,-818.0,-5.784300152331852,-1,-0.06138802716385472,SEVERE,Sudden demographic shock; Large population swing,-0.172,True,0.025,0.54,Monitor closely,0.11876048102546506,0.039,False,0.49
2025-01-09,Uttar Pradesh,Kheri,262727,7,17,24,0.2916666666666667,-1442.0,-10.243669956452539,-1,-0.10412141287445265,SEVERE,Sudden demographic shock; Large population swing,-0.291,True,0.02857142857142857,0.539,Monitor closely,0.1148424654950211,0.177,False,0.49
2025-10-11,Bihar,Purba Champaran,845302,1,0,1,1.0,-100.0,-0.6531663072058055,-1,-7.809721225993105e-05,SEVERE,Youth-heavy population; Large population swing,-0.0,True,1.0,0.539,Monitor closely,0.08259998383421771,0.917,False,0.0
2025-01-09,Bihar,West Champaran,845107,1,13,14,0.07142857142857142,-548.0,-3.8547651409334778,-1,-0.011142986696361712,SEVERE,Ageing population; Large population swing,-0.031,True,0.02564102564102564,0.539,Monitor closely,0.08259998383421771,-0.011,False,0.49
2025-01-09,Telangana,K.v. Rangareddy,500030,3,10,13,0.23076923076923078,-407.0,-2.847119079425438,-1,-0.0003923669307991373,SEVERE,Large population swing,-0.001,True,0.02857142857142857,0.539,Monitor closely,0.16032531050093268,0.07,False,0.49
2025-01-09,Rajasthan,Sikar,332718,2,19,21,0.09523809523809523,-1143.0,-8.106888591978043,-1,-0.08197182338923636,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.229,True,0.030303030303030304,0.539,Monitor closely,0.11876048102546506,-0.024,False,0.48
2025-01-11,Gujarat,Bhavnagar,364290,1,23,24,0.041666666666666664,-1848.0,-13.145118899518243,-1,-0.11259265775525329,SEVERE,Ageing population; Sudden demographic shock; Large population swing,-0.315,True,0.05263157894736842,0.539,Monitor closely,0.10531248384816365,-0.064,False,0.47
