date,state,district,pincode,demo_age_5_17,demo_age_17_,total_population,youth_ratio,pop_change,shock_score,ml_flag,ml_score,severity,reason,confidence,is_severe,persistence,impact_score,recommended_action,state_avg_youth_ratio,peer_deviation,early_warning,data_trust_score
2025-01-09,Andhra Pradesh,Anakapalli,531025,0,1,1,0.0,-398.0,-2.782801245712159,1,0.007630899757420817,NORMAL,Ageing population; Large population swing,0.021,False,0.0,0.147,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Rajasthan,Chittorgarh,323306,2,6,8,0.25,-365.0,-2.5469691887634687,1,0.004073707259663384,NORMAL,Large population swing,0.011,False,0.0,0.444,No action,0.11876048102546506,0.131,True,1.0
2025-01-09,Rajasthan,Ajmer,305628,0,4,4,0.0,-396.0,-2.7685083937758748,1,0.009361524911972507,NORMAL,Ageing population; Large population swing,0.026,False,0.0,0.332,No action,0.11876048102546506,-0.119,True,1.0
2025-01-09,Uttar Pradesh,Jhansi,284128,0,7,7,0.0,-329.0,-2.289697853910352,1,0.030835317037527177,NORMAL,Ageing population; Large population swing,0.086,False,0.0,0.45,No action,0.1148424654950211,-0.115,True,1.0
2025-01-09,Uttar Pradesh,Muzaffarnagar,251202,0,2,2,0.0,-337.0,-2.346869261655489,1,0.023343021993633695,NORMAL,Ageing population; Large population swing,0.065,False,0.0,0.246,No action,0.1148424654950211,-0.115,True,1.0
2025-01-09,Uttar Pradesh,Lucknow,226025,0,12,12,0.0,-336.0,-2.339722835687347,1,0.02460463433351434,NORMAL,Ageing population; Large population swing,0.069,False,0.0,0.541,Monitor closely,0.1148424654950211,-0.115,True,1.0
2025-01-09,Uttar Pradesh,Deoria,274203,4,13,17,0.23529411764705882,-303.0,-2.103890778738657,1,0.02993448691775935,NORMAL,Large population swing,0.084,False,0.027777777777777776,0.623,Monitor closely,0.1148424654950211,0.12,True,0.99
2025-01-09,Uttar Pradesh,Gonda,271129,0,5,5,0.0,-335.0,-2.3325764097192048,1,0.025737636075899295,NORMAL,Ageing population; Large population swing,0.072,False,0.0,0.387,No action,0.1148424654950211,-0.115,True,1.0
2025-01-09,Uttar Pradesh,Farrukhabad,207504,0,13,13,0.0,-311.0,-2.161062186483794,1,0.03302804117271074,NORMAL,Ageing population; Large population swing,0.092,False,0.0,0.565,Monitor closely,0.1148424654950211,-0.115,True,1.0
2025-01-09,Uttar Pradesh,Farrukhabad,209501,0,7,7,0.0,-373.0,-2.6041405965086057,1,0.016806566514943833,NORMAL,Ageing population; Large population swing,0.047,False,0.0,0.435,No action,0.1148424654950211,-0.115,True,1.0
